Date,News,What It Affects,Sentiment,Source
2025-12-04,Saudi Arabia rolls over $3bn deposit for another year,Monetary Policy / Interest Rates; Foreign Reserves; GDP / Economic Growth,Neutral,https://www.dawn.com/news/1959179/saudi-arabia-rolls-over-3bn-deposit-for-another-year
2025-12-04,Oil industry rejects digital integration sans compensation,Oil & Gas / Energy Sector,Negative,https://www.dawn.com/news/1959105/oil-industry-rejects-digital-integration-sans-compensation
2025-12-04,Women powering Pakistan’s growth push: SBP chief,Monetary Policy / Interest Rates,Neutral,https://www.dawn.com/news/1959103/women-powering-pakistans-growth-push-sbp-chief
2025-12-04,IMF’s graft report fails to highlight climate risk as foundational threat to Pakistan’s economic stability,IMF / External Financing,Negative,https://www.dawn.com/news/1959098
2025-12-04,Business confidence climbs but persistent challenges remain: survey,Inflation / CPI; Currency / Exchange Rate; Fiscal Policy / Budget / Taxes,Neutral,https://www.dawn.com/news/1959102
2025-12-04,Lawmakers slam govt’s inaction on corruption,IMF / External Financing,Negative,https://www.dawn.com/news/1959104/lawmakers-slam-govts-inaction-on-corruption
2025-12-05,EU unveils financial ‘super regulator’ plan,Currency / Exchange Rate,Neutral,https://www.dawn.com/news/1959241/eu-unveils-financial-super-regulator-plan
2025-12-05,Non-bank financial institution growth fades as banks pull funds,Monetary Policy / Interest Rates,Neutral,https://www.dawn.com/news/1959242/non-bank-financial-institution-growth-fades-as-banks-pull-funds
2025-12-05,Services exports rise 16pc in July-October,Current Account / Trade,Positive,https://www.dawn.com/news/1959244/services-exports-rise-16pc-in-july-october
2025-12-06,"ADB approves $381m for 3 projects concerning agriculture, education and health services in Punjab",IMF / External Financing; GDP / Economic Growth,Positive,https://www.dawn.com/news/1959548/adb-approves-381m-for-3-projects-concerning-agriculture-education-and-health-services-in-punjab
2025-12-06,ADB to give $61.8m to advance 3 key projects,IMF / External Financing,Neutral,https://www.dawn.com/news/1959490/adb-to-give-618m-to-advance-3-key-projects
2025-12-06,"Edible oil, wheat flour fuel SPI",Inflation / CPI,Neutral,https://www.dawn.com/news/1959488/edible-oil-wheat-flour-fuel-spi
2025-12-06,IMF’s Executive Board to meet on Dec 8 to approve disbursement of $1.2bn to Pakistan,IMF / External Financing,Positive,https://www.dawn.com/news/1959529/imfs-executive-board-to-meet-on-dec-8-to-approve-disbursement-of-12bn-to-pakistan
2025-12-06,PSX rallies on Saudi rollover of $3bn deposit,Stock Market (Direct),Positive,https://www.dawn.com/news/1959482/psx-rallies-on-saudi-rollover-of-3bn-deposit
2025-12-07,Textile industry in meltdown: Cotton Ginners Forum chairman,Textile Sector,Negative,https://www.dawn.com/news/1959680
2025-12-07,Pakistan to sell excess gas in international markets from January 1: petroleum minister,Oil & Gas / Energy Sector,Neutral,https://www.dawn.com/news/1959746/pakistan-to-sell-excess-gas-in-international-markets-from-january-1-petroleum-minister
2025-12-07,Rupee expected to break Rs280 barrier against US dollar by December end,Monetary Policy / Interest Rates; Currency / Exchange Rate; Current Account / Trade,Neutral,https://www.dawn.com/news/1959683
2025-12-07,Non-textile exports dip over 14pc in July-October,Current Account / Trade; Textile Sector,Negative,https://www.dawn.com/news/1959677/non-textile-exports-dip-over-14pc-in-july-october
2025-12-07,Downturn deepens as textile sector flags competitiveness crisis,Current Account / Trade; Textile Sector,Negative,https://www.dawn.com/news/1959681/downturn-deepens-as-textile-sector-flags-competitiveness-crisis
2025-12-07,Pakistan establishes first lab for solar panels with Korean govt’s support,Fiscal Policy / Budget / Taxes,Neutral,https://www.dawn.com/news/1959679
2025-12-08,Are Pakistan’s taxation policies proving counterproductive and suppressing growth?,IMF / External Financing; Fiscal Policy / Budget / Taxes,Negative,https://www.dawn.com/news/1959819
2025-12-08,Dovetailing economic growth with stability,GDP / Economic Growth,Neutral,https://www.dawn.com/news/1959901/dovetailing-economic-growth-with-stability
2025-12-08,"Rising imports, burning reserves",Current Account / Trade,Neutral,https://www.dawn.com/news/1959902
2025-12-08,Seeds over grains — a simpler harvest,Current Account / Trade,Neutral,https://www.dawn.com/news/1959815/seeds-over-grains-a-simpler-harvest
2025-12-09,Exports to five central Asian states contract,Current Account / Trade,Neutral,https://www.dawn.com/news/1960063/exports-to-five-central-asian-states-contract
2025-12-09,IMF sees Pakistan stepping back from default risk,IMF / External Financing; GDP / Economic Growth,Negative,https://www.dawn.com/news/1960098/imf-sees-pakistan-stepping-back-from-default-risk
2025-12-09,Population growth puts strain on Pakistan’s water resources: ADB,IMF / External Financing,Neutral,https://www.dawn.com/news/1960064/population-growth-puts-strain-on-pakistans-water-resources-adb
2025-12-10,PSX hits new high on crucial inflow,Stock Market (Direct),Positive,https://www.dawn.com/news/1960243/psx-hits-new-high-on-crucial-inflow
2025-12-10,NA body orders review of mobile phone taxes,Fiscal Policy / Budget / Taxes,Neutral,https://www.dawn.com/news/1960239/na-body-orders-review-of-mobile-phone-taxes
2025-12-10,"Kinno exports begin as 6,000 tonnes shipped to Middle East, Sri Lanka and Philippines",Current Account / Trade,Neutral,https://www.dawn.com/news/1960240
2025-12-10,Chinese group eyes setting up solar panel plant in Pakistan,Currency / Exchange Rate,Neutral,https://www.dawn.com/news/1960261/chinese-group-eyes-setting-up-solar-panel-plant-in-pakistan
2025-12-10,"ECC hikes petrol, diesel margins for oil marketing companies, dealers",Current Account / Trade; Oil & Gas / Energy Sector,Neutral,https://www.dawn.com/news/1960270/ecc-hikes-petrol-diesel-margins-for-oil-marketing-companies-dealers
2025-12-11,$119m withdrawn from T-bills in Nov,Foreign Investment / FPI,Neutral,https://www.dawn.com/news/1960433/119m-withdrawn-from-t-bills-in-nov
2025-12-11,ADB lifts Pakistan’s growth outlook,IMF / External Financing,Neutral,https://www.dawn.com/news/1960434/adb-lifts-pakistans-growth-outlook
2025-12-11,SBP receives $1.2bn tranche from IMF,Monetary Policy / Interest Rates; IMF / External Financing; Foreign Reserves; Banking Sector,Neutral,https://www.dawn.com/news/1960494/sbp-receives-12bn-tranche-from-imf
2025-12-11,Why 3rd year of economic stabilisation will see a rising arc of political instability in Pakistan,Political Stability / Government,Negative,https://www.dawn.com/news/1960458
2025-12-12,1Link-style system urged to plug dollar leakages,Currency / Exchange Rate,Neutral,https://www.dawn.com/news/1960570/1link-style-system-urged-to-plug-dollar-leakages
2025-12-12,Automobile sales surge 52pc in November,Monetary Policy / Interest Rates; Inflation / CPI; Automobile Sector,Positive,https://www.dawn.com/news/1960573/automobile-sales-surge-52pc-in-november
2025-12-12,Govt agrees to new IMF targets after missing about a dozen,IMF / External Financing,Positive,https://www.dawn.com/news/1960625/govt-agrees-to-new-imf-targets-after-missing-about-a-dozen
2025-12-12,PM Shehbaz directs FBR to bridge shortfalls,Fiscal Policy / Budget / Taxes,Negative,https://www.dawn.com/news/1960572
2025-12-13,"Lenders approve $940m for SOE reforms, water hygiene, sanitation",IMF / External Financing,Positive,https://www.dawn.com/news/1960832/lenders-approve-940m-for-soe-reforms-water-hygiene-sanitation
2025-12-13,No rate cut seen as IMF wants tight liquidity,Monetary Policy / Interest Rates; IMF / External Financing,Positive,https://www.dawn.com/news/1960831/no-rate-cut-seen-as-imf-wants-tight-liquidity
2025-12-14,Investment-to-GDP ratio may fall below 13pc,GDP / Economic Growth,Negative,https://www.dawn.com/news/1960994/investment-to-gdp-ratio-may-fall-below-13pc
2025-12-14,PMA wants withdrawal of FBR report on failures to file tax returns,Fiscal Policy / Budget / Taxes,Neutral,https://www.dawn.com/news/1960997
2025-12-14,IMF targets dubbed ‘new’ benchmarks do not represent ‘imposition of abrupt conditions’: finance ministry,IMF / External Financing,Neutral,https://www.dawn.com/news/1961075/imf-targets-dubbed-new-benchmarks-do-not-represent-imposition-of-abrupt-conditions-finance-ministry
2025-12-14,Equities scale new high as IMF inflow lifts investor sentiment,Stock Market (Direct); IMF / External Financing,Positive,https://www.dawn.com/news/1961001/equities-scale-new-high-as-imf-inflow-lifts-investor-sentiment
2025-12-14,Aurangzeb vows crackdown on tax evaders,Fiscal Policy / Budget / Taxes,Neutral,https://www.dawn.com/news/1960998/aurangzeb-vows-crackdown-on-tax-evaders
2025-12-14,40pc tax returns show nil income in tax year 2025: sources,Currency / Exchange Rate; Fiscal Policy / Budget / Taxes,Neutral,https://www.dawn.com/news/1960995
2025-12-15,Central bank slashes policy rate by 50 bps to 10.5pc,Monetary Policy / Interest Rates; Banking Sector,Positive,https://www.dawn.com/news/1961265/central-bank-slashes-policy-rate-by-50-bps-to-105pc
2025-12-15,Rethinking Pakistan’s food plate,Fiscal Policy / Budget / Taxes,Neutral,https://www.dawn.com/news/1961231
2025-12-15,"Why a South-first, export-oriented industrial strategy is an economically efficient way forward for Pakistan",Current Account / Trade,Neutral,https://www.dawn.com/news/1961087
2025-12-16,"ADB commits more loans for reforms, budget support",IMF / External Financing; Fiscal Policy / Budget / Taxes,Neutral,https://www.dawn.com/news/1961375/adb-commits-more-loans-for-reforms-budget-support
2025-12-16,"Fauji Foundation, Binance partner for crypto push",Currency / Exchange Rate,Neutral,https://www.dawn.com/news/1961373/fauji-foundation-binance-partner-for-crypto-push
2025-12-16,PM Shehbaz directs speedy power reforms,Privatization / Divestment,Neutral,https://www.dawn.com/news/1961374/pm-shehbaz-directs-speedy-power-reforms
2025-12-16,Pakistan International Bulk Terminal Ltd to handle Reko Diq’s copper-gold exports,Current Account / Trade,Neutral,https://www.dawn.com/news/1961372/pakistan-international-bulk-terminal-ltd-to-handle-reko-diqs-copper-gold-exports
2025-12-16,"Policy rate cut too meagre to address major challenges, industry leaders complain",Monetary Policy / Interest Rates,Positive,https://www.dawn.com/news/1961376
2025-12-17,FBR delays new property valuation in Islamabad,Fiscal Policy / Budget / Taxes,Negative,https://www.dawn.com/news/1961581/fbr-delays-new-property-valuation-in-islamabad
2025-12-17,Editorial: Policy rate cut may signal a strategic shift but is too small to make a significant impact,Monetary Policy / Interest Rates,Positive,https://www.dawn.com/news/1961614
2025-12-17,Current account turns positive in November with $100m surplus,Current Account / Trade,Negative,https://www.dawn.com/news/1961678/current-account-turns-positive-in-november-with-100m-surplus
2025-12-18,Auto financing grows for 12th straight month,Monetary Policy / Interest Rates,Neutral,https://www.dawn.com/news/1961765/auto-financing-grows-for-12th-straight-month
2025-12-18,"PM Shehbaz approves halal meat export policy, orders preparation of strategy to enhance exports",Current Account / Trade,Positive,https://www.dawn.com/news/1961840/pm-shehbaz-approves-halal-meat-export-policy-orders-preparation-of-strategy-to-enhance-exports
2025-12-18,PSX remains volatile on mixed economic data,Stock Market (Direct),Negative,https://www.dawn.com/news/1961764/psx-remains-volatile-on-mixed-economic-data
2025-12-18,Pakistan seeks massive ADB loan to tackle remaining Rs1.7tr circular debt,IMF / External Financing; Oil & Gas / Energy Sector,Neutral,https://www.dawn.com/news/1961769/pakistan-seeks-massive-adb-loan-to-tackle-remaining-rs17tr-circular-debt
2025-12-19,Digital asset drive gathers pace as central bank engages PVARA,Banking Sector,Neutral,https://www.dawn.com/news/1961913
2025-12-19,Only 9pc of development budget used in first five months of current fiscal year,IMF / External Financing; Fiscal Policy / Budget / Taxes,Positive,https://www.dawn.com/news/1961941
2025-12-19,Textile exports log fourth straight monthly decline,Current Account / Trade; Textile Sector,Neutral,https://www.dawn.com/news/1961914/textile-exports-log-fourth-straight-monthly-decline
2025-12-20,"PSX falters on external sector woes, profit-taking",Stock Market (Direct),Negative,https://www.dawn.com/news/1962167/psx-falters-on-external-sector-woes-profit-taking
2025-12-20,Weekly inflation rises 3.7pc,Inflation / CPI,Negative,https://www.dawn.com/news/1962168/weekly-inflation-rises-37pc
2025-12-20,World Bank approves $700 million for Pakistan’s economic stability,IMF / External Financing,Positive,https://www.dawn.com/news/1962241/world-bank-approves-700-million-for-pakistans-economic-stability
2025-12-21,"Kinno exports struggle amid Kabul border dispute, unstable markets",Current Account / Trade,Negative,https://www.dawn.com/news/1962365
2025-12-21,Dollar shortage continues as exchanges run dry,Currency / Exchange Rate,Neutral,https://www.dawn.com/news/1962368/dollar-shortage-continues-as-exchanges-run-dry
2025-12-22,"After Fauji Fertiliser’s exit, only 3 in race as PIA bid opens tomorrow",Fertilizer Sector; Privatization / Divestment,Neutral,https://www.dawn.com/news/1962584
2025-12-22,How Pakistan can offset the negative impact of US tariffs,Current Account / Trade,Neutral,https://www.dawn.com/news/1962476
2025-12-22,"Pakistan cannot tax its way out of a fiscal crisis; it requires tech, not threats",Fiscal Policy / Budget / Taxes,Negative,https://www.dawn.com/news/1962475
2025-12-22,Pakistan can’t rely on the IMF forever,IMF / External Financing,Neutral,https://www.dawn.com/news/1962588
2025-12-22,"Tax-to-GDP ratio to stall over five years, IMF expects",IMF / External Financing; Fiscal Policy / Budget / Taxes; GDP / Economic Growth,Negative,https://www.dawn.com/news/1962570/tax-to-gdp-ratio-to-stall-over-five-years-imf-expects
2025-12-22,Time to focus on potatoes and garlic,Current Account / Trade,Neutral,https://www.dawn.com/news/1962472
2025-12-23,Arif Habib consortium emerges victorious in PIA auction with Rs135bn bid,Cement Sector; Privatization / Divestment,Neutral,https://www.dawn.com/news/1962791/arif-habib-consortium-emerges-victorious-in-pia-auction-with-rs135bn-bid
2025-12-23,Food imports surge over 28pc,Current Account / Trade,Neutral,https://www.dawn.com/news/1962743/food-imports-surge-over-28pc
2025-12-23,"Gold, silver prices hit record high",Stock Market (Direct),Positive,https://www.dawn.com/news/1962742/gold-silver-prices-hit-record-high
2025-12-23,"In letter to PM Shehbaz, industry demands revival of business confidence",Currency / Exchange Rate,Neutral,https://www.dawn.com/news/1962741
2025-12-23,International Finance Corporation announces first local currency investment in Pakistan,Currency / Exchange Rate,Neutral,https://www.dawn.com/news/1962799/international-finance-corporation-announces-first-local-currency-investment-in-pakistan
