Date,News,What It Affects,Sentiment,Source
2022-10-14,IMF team due in November for next review,Inflation / CPI; IMF / External Financing; Fiscal Policy / Budget / Taxes,No Signal,https://www.dawn.com/news/1714951/imf-team-due-in-november-for-next-review
2022-10-14,"Petrol price may be cut, but diesel to cost more",Oil & Gas / Energy Sector,Positive,https://www.dawn.com/news/1714894/petrol-price-may-be-cut-but-diesel-to-cost-more
2022-10-14,SBP reserves hit three-year low of $7.59bn,Monetary Policy / Interest Rates; Currency / Exchange Rate,Negative,https://www.dawn.com/news/1714900/sbp-reserves-hit-three-year-low-of-759bn
2022-10-15,FBR striving to end smuggling,Fiscal Policy / Budget / Taxes,No Signal,https://www.dawn.com/news/1715093/fbr-striving-to-end-smuggling
2022-10-15,PSX moves to delist textile maker,Stock Market (Direct); Textile Sector,No Signal,https://www.dawn.com/news/1715092/psx-moves-to-delist-textile-maker
2022-10-15,Rs51.6bn ‘flaws’ found in FBR ‘flagship project’,Fiscal Policy / Budget / Taxes,No Signal,https://www.dawn.com/news/1715096/rs516bn-flaws-found-in-fbr-flagship-project
2022-10-15,Stocks lose 137 points in sluggish trading,Currency / Exchange Rate,Negative,https://www.dawn.com/news/1715091/stocks-lose-137-points-in-sluggish-trading
2022-10-15,Weekly inflation jumps by over 28pc,Inflation / CPI,Negative,https://www.dawn.com/news/1715095/weekly-inflation-jumps-by-over-28pc
2022-10-15,"World Bank urges focus on fiscal, energy reforms",IMF / External Financing,No Signal,https://www.dawn.com/news/1715120/world-bank-urges-focus-on-fiscal-energy-reforms
2022-10-15,"World shares, oil slide as dollar gains",Currency / Exchange Rate; Oil & Gas / Energy Sector,Negative,https://www.dawn.com/news/1715094/world-shares-oil-slide-as-dollar-gains
2022-10-16,"Dar urges IMF, multilateral donors to offer greater policy support",IMF / External Financing,No Signal,https://www.dawn.com/news/1715330/dar-urges-imf-multilateral-donors-to-offer-greater-policy-support
2022-10-16,Fines will recoup banks’ profits from dollar speculation: Miftah,Currency / Exchange Rate,No Signal,https://www.dawn.com/news/1715263/fines-will-recoup-banks-profits-from-dollar-speculation-miftah
2022-10-16,Pakistan suffered climate-induced losses worth $29bn: World Bank,IMF / External Financing,No Signal,https://www.dawn.com/news/1715257/pakistan-suffered-climate-induced-losses-worth-29bn-world-bank
2022-10-16,Private sector borrowings halve in 1QFY23,Banking Sector,No Signal,https://www.dawn.com/news/1715253/private-sector-borrowings-halve-in-1qfy23
2022-10-16,Stocks turn red after Moody’s downgrade,Stock Market (Direct),Negative,https://www.dawn.com/news/1715250/stocks-turn-red-after-moodys-downgrade
2022-10-17,Has the SBP gotten it wrong again?,Monetary Policy / Interest Rates; Banking Sector,No Signal,https://www.dawn.com/news/1715449
2022-10-18,Ogra slashes RLNG price by 13pc,Oil & Gas / Energy Sector,No Signal,https://www.dawn.com/news/1715553/ogra-slashes-rlng-price-by-13pc
2022-10-18,Pound rockets as UK rips up budget,Fiscal Policy / Budget / Taxes,Positive,https://www.dawn.com/news/1715550/pound-rockets-as-uk-rips-up-budget
2022-10-18,Rupee remains under pressure,Currency / Exchange Rate,No Signal,https://www.dawn.com/news/1715552/rupee-remains-under-pressure
2022-10-19,AHL to wind up commodity brokerage business,Stock Market (Direct),No Signal,https://www.dawn.com/news/1715737/ahl-to-wind-up-commodity-brokerage-business
2022-10-19,"Additional LNG, LPG secured for winter peak",Oil & Gas / Energy Sector,Positive,https://www.dawn.com/news/1715742/additional-lng-lpg-secured-for-winter-peak
2022-10-19,Cabinet okays plan to overhaul power sector,Oil & Gas / Energy Sector,No Signal,https://www.dawn.com/news/1715761/cabinet-okays-plan-to-overhaul-power-sector
2022-10-19,"Govt policies hampering mobile phone exports, industry players say",Current Account / Trade,No Signal,https://www.dawn.com/news/1715739
2022-10-19,"Imports of petroleum, food rise to $7.5bn",Current Account / Trade; Textile Sector,Neutral,https://www.dawn.com/news/1715741/imports-of-petroleum-food-rise-to-75bn
2022-10-19,Lucrative grey market for dollars threatens remittances,Currency / Exchange Rate,Negative,https://www.dawn.com/news/1715740/lucrative-grey-market-for-dollars-threatens-remittances
2022-10-19,PKR falls by Rs1.17 in interbank,Currency / Exchange Rate; Foreign Reserves,No Signal,https://www.dawn.com/news/1715823/pkr-falls-by-rs117-in-interbank
2022-10-19,Stocks manage modest gains in sluggish trade,Oil & Gas / Energy Sector,Positive,https://www.dawn.com/news/1715735/stocks-manage-modest-gains-in-sluggish-trade
2022-10-20,CAD hits lowest level since April ’21,Current Account / Trade,No Signal,https://www.dawn.com/news/1715937/cad-hits-lowest-level-since-april-21
2022-10-20,Govt raises Rs853bn via T-bill auction,Monetary Policy / Interest Rates,Negative,https://www.dawn.com/news/1715934/govt-raises-rs853bn-via-t-bill-auction
2022-10-20,Ishaq Dar reassures market of timely repayments,Current Account / Trade; Oil & Gas / Energy Sector,No Signal,https://www.dawn.com/news/1715939/ishaq-dar-reassures-market-of-timely-repayments
2022-10-20,Stocks stage 387-point rally on falling oil prices,Oil & Gas / Energy Sector,Neutral,https://www.dawn.com/news/1715931/stocks-stage-387-point-rally-on-falling-oil-prices
2022-10-21,"ADB okays $1.5bn in financing for social protection, food security in Pakistan",IMF / External Financing,No Signal,https://www.dawn.com/news/1716157/adb-okays-15bn-in-financing-for-social-protection-food-security-in-pakistan
2022-10-21,Fitch cuts Pakistan’s sovereign credit rating to ‘CCC+’ from ‘B-’,Foreign Reserves; Credit Rating,Negative,https://www.dawn.com/news/1716165/fitch-cuts-pakistans-sovereign-credit-rating-to-ccc-from-b
2022-10-21,Fixed power tariff for exporters notified,Fiscal Policy / Budget / Taxes; Current Account / Trade,No Signal,https://www.dawn.com/news/1716062/fixed-power-tariff-for-exporters-notified
2022-10-21,Non-textile exports turn in flat performance in 1QFY23,Current Account / Trade; Textile Sector,No Signal,https://www.dawn.com/news/1716063/non-textile-exports-turn-in-flat-performance-in-1qfy23
2022-10-21,SBP reserves steady,Monetary Policy / Interest Rates,No Signal,https://www.dawn.com/news/1716057/sbp-reserves-steady
2022-10-21,Stocks drift lower ahead of FATF announcement,Currency / Exchange Rate,Negative,https://www.dawn.com/news/1716056/stocks-drift-lower-ahead-of-fatf-announcement
2022-10-22,Shares trade in a range-bound manner,Stock Market (Direct),No Signal,https://www.dawn.com/news/1716273/shares-trade-in-a-range-bound-manner
2022-10-22,Weekly inflation edges higher to 0.35pc,Inflation / CPI,Negative,https://www.dawn.com/news/1716279/weekly-inflation-edges-higher-to-035pc
2022-10-23,FBR ‘played key role’ in getting Pakistan off FATF’s grey list,Fiscal Policy / Budget / Taxes; Political Stability / Government,No Signal,https://www.dawn.com/news/1716460/fbr-played-key-role-in-getting-pakistan-off-fatfs-grey-list
2022-10-23,India rice export curbs to end a decade of price stability,Current Account / Trade,No Signal,https://www.dawn.com/news/1716454/india-rice-export-curbs-to-end-a-decade-of-price-stability
2022-10-23,Stocks drift higher in jittery week,Currency / Exchange Rate,Positive,https://www.dawn.com/news/1716456/stocks-drift-higher-in-jittery-week
2022-10-24,Daronomics — good or bad for the economy?,Fiscal Policy / Budget / Taxes,No Signal,https://www.dawn.com/news/1716668/daronomics-good-or-bad-for-the-economy
2022-10-24,Ishaq Dar refuses tax waiver on IT exports,Fiscal Policy / Budget / Taxes; Current Account / Trade,No Signal,https://www.dawn.com/news/1716628/ishaq-dar-refuses-tax-waiver-on-it-exports
2022-10-25,Accord signed with ADB for $1.5bn loan,IMF / External Financing,No Signal,https://www.dawn.com/news/1716784/accord-signed-with-adb-for-15bn-loan
2022-10-25,FBR allows cross-stuffing of goods,Fiscal Policy / Budget / Taxes,No Signal,https://www.dawn.com/news/1716780/fbr-allows-cross-stuffing-of-goods
2022-10-25,Kapco seeks renewal of agreement with new tariff,Fiscal Policy / Budget / Taxes,No Signal,https://www.dawn.com/news/1716783/kapco-seeks-renewal-of-agreement-with-new-tariff
2022-10-25,Nepra allows Rs12 per unit hike in KE tariff,Fiscal Policy / Budget / Taxes,Negative,https://www.dawn.com/news/1716806/nepra-allows-rs12-per-unit-hike-in-ke-tariff
2022-10-25,PKR rises 68 paise against dollar after $1.5bn ADB loan accord,Currency / Exchange Rate; IMF / External Financing,Neutral,https://www.dawn.com/news/1716854/pkr-rises-68-paise-against-dollar-after-15bn-adb-loan-accord
2022-10-26,Controversy over powers of FBR’s wing settled,Fiscal Policy / Budget / Taxes,No Signal,https://www.dawn.com/news/1716883/controversy-over-powers-of-fbrs-wing-settled
2022-10-26,KE subscribers to get third successive tariff relief of Rs4.70 for September,Fiscal Policy / Budget / Taxes,Positive,https://www.dawn.com/news/1716913/ke-subscribers-to-get-third-successive-tariff-relief-of-rs470-for-september
2022-10-26,"Oil dips on US crude stock build, supply worries limit losses",Oil & Gas / Energy Sector,Neutral,https://www.dawn.com/news/1717007/oil-dips-on-us-crude-stock-build-supply-worries-limit-losses
2022-10-26,Shares plunge 650 points on worries of political instability,Political Stability / Government,Negative,https://www.dawn.com/news/1717011/shares-plunge-650-points-on-worries-of-political-instability
2022-10-27,Asian Development Bank releases $1.5bn to Pakistan,IMF / External Financing,No Signal,https://www.dawn.com/news/1717115/asian-development-bank-releases-15bn-to-pakistan
2022-10-27,"Euro and pound hold gains, stocks rally as rate fears ease",Inflation / CPI,Neutral,https://www.dawn.com/news/1717155/euro-and-pound-hold-gains-stocks-rally-as-rate-fears-ease
2022-10-27,"Oil prices climb on strong US crude exports, China fears linger",Currency / Exchange Rate; Current Account / Trade; Oil & Gas / Energy Sector,Positive,https://www.dawn.com/news/1717154/oil-prices-climb-on-strong-us-crude-exports-china-fears-linger
2022-10-28,"FBR asked to fix issues in tax form, extend filing date",Fiscal Policy / Budget / Taxes,No Signal,https://www.dawn.com/news/1717240/fbr-asked-to-fix-issues-in-tax-form-extend-filing-date
2022-10-28,Oil falls as China widens Covid-19 curbs; still set for weekly gain,Oil & Gas / Energy Sector,No Signal,https://www.dawn.com/news/1717319/oil-falls-as-china-widens-covid-19-curbs-still-set-for-weekly-gain
2022-10-28,PKR falls by nearly Re1 against dollar in interbank,Currency / Exchange Rate,Negative,https://www.dawn.com/news/1717333/pkr-falls-by-nearly-re1-against-dollar-in-interbank
2022-10-28,Profits outflow falls to $58m in July-September,Foreign Investment / FPI,Negative,https://www.dawn.com/news/1717241/profits-outflow-falls-to-58m-in-july-september
2022-10-28,Rupee extends losses despite $1.5bn inflow,Currency / Exchange Rate,No Signal,https://www.dawn.com/news/1717237/rupee-extends-losses-despite-15bn-inflow
2022-10-28,SBP chief assures market of timely foreign debt repayments,Monetary Policy / Interest Rates,No Signal,https://www.dawn.com/news/1717243/sbp-chief-assures-market-of-timely-foreign-debt-repayments
2022-10-28,Shares at PSX plunge 462 points on fears of political instability as PTI begins long march,Stock Market (Direct); Political Stability / Government,Negative,https://www.dawn.com/news/1717346/shares-at-psx-plunge-462-points-on-fears-of-political-instability-as-pti-begins-long-march
2022-10-29,"$10bn Saudi investment on the cards, says PM",Political Stability / Government,Negative,https://www.dawn.com/news/1717492/10bn-saudi-investment-on-the-cards-says-pm
2022-10-29,China economic slowdown to drag on growth in Asia: IMF,IMF / External Financing,Negative,https://www.dawn.com/news/1717456/china-economic-slowdown-to-drag-on-growth-in-asia-imf
2022-10-29,"ECC allows wheat, urea imports",Current Account / Trade; Fertilizer Sector,No Signal,https://www.dawn.com/news/1717460/ecc-allows-wheat-urea-imports
2022-10-29,Logistics firm UNSL to migrate from GEM to PSX main board,Stock Market (Direct),No Signal,https://www.dawn.com/news/1717457/logistics-firm-unsl-to-migrate-from-gem-to-psx-main-board
2022-10-29,Oil giants’ massive profits revive calls for windfall taxes,Fiscal Policy / Budget / Taxes,No Signal,https://www.dawn.com/news/1717458/oil-giants-massive-profits-revive-calls-for-windfall-taxes
2022-10-29,PSO quarterly profit plunges 90pc,Oil & Gas / Energy Sector,Negative,https://www.dawn.com/news/1717455/pso-quarterly-profit-plunges-90pc
2022-10-29,"Weekly inflation surges to record 4.13pc as energy, food prices spike",Inflation / CPI,Negative,https://www.dawn.com/news/1717459/weekly-inflation-surges-to-record-413pc-as-energy-food-prices-spike
2022-10-30,"Dar paints picture of ‘solvent’ economy, vows to control dollar",Currency / Exchange Rate,No Signal,https://www.dawn.com/news/1717681/dar-paints-picture-of-solvent-economy-vows-to-control-dollar
2022-10-30,Ending market distortions to ease inflation: CCP study,Inflation / CPI,Positive,https://www.dawn.com/news/1717678/ending-market-distortions-to-ease-inflation-ccp-study
2022-10-31,A lifeline from abroad,GDP / Economic Growth,Positive,https://www.dawn.com/news/1717905/a-lifeline-from-abroad
2022-10-31,"Finance ministry warns of rising inflation, tough economic conditions ahead",Inflation / CPI,Negative,https://www.dawn.com/news/1717884/ministry-warns-of-rising-inflation-tough-economic-conditions-ahead?preview
2022-10-31,Islamic banks appear inclined towards joining their conventional banking brethren in a rich tradition of rent-seeking,Inflation / CPI,No Signal,https://www.dawn.com/news/1717917/jumping-on-the-gravy-train?preview
2022-10-31,Oil slips as China Covid curbs outweigh concerns over US output,Oil & Gas / Energy Sector,Negative,https://www.dawn.com/news/1717945/oil-slips-as-china-covid-curbs-outweigh-concerns-over-us-output
2022-10-31,"PKR reverses downward trend, gains Rs1.58 against dollar in interbank",Currency / Exchange Rate,No Signal,https://www.dawn.com/news/1717953/pkr-reverses-downward-trend-gains-rs158-against-dollar-in-interbank
2022-10-31,Prices of petroleum products to remain unchanged: Ishaq Dar,Fiscal Policy / Budget / Taxes,No Signal,https://www.dawn.com/news/1718002/prices-of-petroleum-products-to-remain-unchanged-ishaq-dar
2022-10-31,World food supplies at risk as Russia withdraws from Black Sea deal,Current Account / Trade,No Signal,https://www.dawn.com/news/1717970/world-food-supplies-at-risk-as-russia-withdraws-from-black-sea-deal
2022-11-01,FBR misses October’s collection target,Fiscal Policy / Budget / Taxes; Current Account / Trade,Negative,https://www.dawn.com/news/1718088/fbr-misses-octobers-collection-target
2022-11-01,Give Opec+ a phone call if world needs more oil: UAE minister,Oil & Gas / Energy Sector,No Signal,https://www.dawn.com/news/1718087/give-opec-a-phone-call-if-world-needs-more-oil-uae-minister
2022-11-01,Govt okays import of Russian wheat,Current Account / Trade,No Signal,https://www.dawn.com/news/1718089/ecc-okays-import-of-russian-wheat
